recall,precision
1.0,0.09057971014492754
1.0,0.09066183136899365
1.0,0.09074410163339383
1.0,0.09082652134423251
1.0,0.09090909090909091
1.0,0.09099181073703366
1.0,0.09107468123861566
1.0,0.09115770282588878
1.0,0.09124087591240876
1.0,0.091324200913242
1.0,0.09140767824497258
1.0,0.09149130832570906
1.0,0.09157509157509157
1.0,0.09165902841429881
1.0,0.09174311926605505
1.0,0.09182736455463728
1.0,0.09191176470588236
1.0,0.09199632014719411
1.0,0.09208103130755065
1.0,0.09216589861751152
1.0,0.09225092250922509
1.0,0.09233610341643583
1.0,0.09242144177449169
1.0,0.09250693802035152
1.0,0.09259259259259259
1.0,0.09267840593141798
1.0,0.09276437847866419
1.0,0.09285051067780872
1.0,0.09293680297397769
1.0,0.09302325581395349
1.0,0.0931098696461825
1.0,0.09319664492078285
1.0,0.09328358208955224
1.0,0.09337068160597572
1.0,0.09345794392523364
1.0,0.09354536950420954
1.0,0.09363295880149813
1.0,0.09372071227741331
1.0,0.09380863039399624
1.0,0.09389671361502347
1.0,0.09398496240601503
1.0,0.09407337723424271
1.0,0.09416195856873823
1.0,0.0942507068803016
1.0,0.09433962264150944
1.0,0.09442870632672333
1.0,0.0945179584120983
1.0,0.0946073793755913
1.0,0.0946969696969697
1.0,0.0947867298578199
1.0,0.09487666034155598
1.0,0.0949667616334283
1.0,0.09505703422053231
1.0,0.09514747859181731
1.0,0.09523809523809523
1.0,0.09532888465204957
1.0,0.09541984732824428
1.0,0.09551098376313276
1.0,0.09560229445506692
1.0,0.09569377990430622
1.0,0.09578544061302682
1.0,0.09587727708533078
1.0,0.09596928982725528
1.0,0.09606147934678194
1.0,0.09615384615384616
1.0,0.09624639076034648
1.0,0.09633911368015415
1.0,0.09643201542912247
1.0,0.09652509652509653
1.0,0.0966183574879227
1.0,0.09671179883945841
1.0,0.0968054211035818
1.0,0.09689922480620156
1.0,0.09699321047526673
1.0,0.0970873786407767
1.0,0.09718172983479106
1.0,0.09727626459143969
1.0,0.09737098344693282
1.0,0.09746588693957114
1.0,0.0975609756097561
1.0,0.09765625
1.0,0.09775171065493646
1.0,0.09784735812133072
1.0,0.0979431929480901
1.0,0.09803921568627451
1.0,0.09813542688910697
1.0,0.09823182711198428
1.0,0.09832841691248771
1.0,0.0984251968503937
1.0,0.09852216748768473
1.0,0.09861932938856016
1.0,0.09871668311944719
1.0,0.09881422924901186
1.0,0.09891196834817013
1.0,0.09900990099009901
1.0,0.09910802775024777
1.0,0.0992063492063492
1.0,0.09930486593843098
1.0,0.09940357852882704
1.0,0.09950248756218906
1.0,0.099601593625498
1.0,0.09970089730807577
1.0,0.0998003992015968
1.0,0.0999000999000999
1.0,0.1
1.0,0.1001001001001001
1.0,0.10020040080160321
1.0,0.10030090270812438
1.0,0.10040160642570281
1.0,0.10050251256281408
1.0,0.1006036217303823
1.0,0.10070493454179255
1.0,0.10080645161290322
1.0,0.10090817356205853
1.0,0.10101010101010101
1.0,0.10111223458038422
1.0,0.10121457489878542
1.0,0.10131712259371833
1.0,0.10141987829614604
1.0,0.10152284263959391
1.0,0.1016260162601626
1.0,0.1017293997965412
1.0,0.10183299389002037
1.0,0.1019367991845056
1.0,0.10204081632653061
1.0,0.10214504596527069
1.0,0.10224948875255624
1.0,0.1023541453428864
1.0,0.10245901639344263
1.0,0.10256410256410256
1.0,0.1026694045174538
1.0,0.10277492291880781
1.0,0.102880658436214
1.0,0.10298661174047374
1.0,0.10309278350515463
1.0,0.10319917440660474
1.0,0.10330578512396695
1.0,0.10341261633919338
1.0,0.10351966873706005
1.0,0.10362694300518134
1.0,0.1037344398340249
1.0,0.10384215991692627
1.0,0.10395010395010396
1.0,0.1040582726326743
1.0,0.10416666666666667
1.0,0.10427528675703858
1.0,0.10438413361169102
1.0,0.1044932079414838
1.0,0.10460251046025104
1.0,0.10471204188481675
1.0,0.10482180293501048
1.0,0.1049317943336831
1.0,0.10504201680672269
1.0,0.10515247108307045
1.0,0.10526315789473684
1.0,0.1053740779768177
1.0,0.10548523206751055
1.0,0.10559662090813093
1.0,0.10570824524312897
1.0,0.10582010582010581
1.0,0.1059322033898305
1.0,0.10604453870625663
1.0,0.10615711252653928
1.0,0.10626992561105207
1.0,0.10638297872340426
1.0,0.10649627263045794
1.0,0.10660980810234541
1.0,0.10672358591248667
1.0,0.10683760683760683
1.0,0.10695187165775401
1.0,0.10706638115631692
1.0,0.10718113612004287
1.0,0.1072961373390558
1.0,0.10741138560687433
1.0,0.10752688172043011
1.0,0.10764262648008611
1.0,0.10775862068965517
1.0,0.10787486515641856
1.0,0.1079913606911447
1.0,0.10810810810810811
1.0,0.10822510822510822
1.0,0.10834236186348863
1.0,0.10845986984815618
1.0,0.10857763300760044
1.0,0.10869565217391304
1.0,0.1088139281828074
1.0,0.10893246187363835
1.0,0.10905125408942203
1.0,0.1091703056768559
1.0,0.1092896174863388
1.0,0.10940919037199125
1.0,0.10952902519167579
1.0,0.10964912280701754
1.0,0.10976948408342481
1.0,0.10989010989010989
1.0,0.11001100110011001
1.0,0.11013215859030837
1.0,0.11025358324145534
1.0,0.11037527593818984
1.0,0.11049723756906077
1.0,0.11061946902654868
1.0,0.11074197120708748
1.0,0.11086474501108648
1.0,0.11098779134295228
1.0,0.1111111111111111
1.0,0.11123470522803114
1.0,0.111358574610245
1.0,0.11148272017837235
1.0,0.11160714285714286
1.0,0.11173184357541899
1.0,0.11185682326621924
1.0,0.11198208286674133
1.0,0.11210762331838565
1.0,0.1122334455667789
1.0,0.11235955056179775
1.0,0.1124859392575928
1.0,0.11261261261261261
1.0,0.11273957158962795
1.0,0.11286681715575621
1.0,0.11299435028248588
1.0,0.11312217194570136
1.0,0.11325028312570781
1.0,0.11337868480725624
1.0,0.11350737797956867
1.0,0.11363636363636363
1.0,0.11376564277588168
1.0,0.11389521640091116
1.0,0.11402508551881414
1.0,0.1141552511415525
1.0,0.11428571428571428
1.0,0.11441647597254005
1.0,0.1145475372279496
1.0,0.11467889908256881
1.0,0.1148105625717566
1.0,0.11494252873563218
1.0,0.11507479861910241
1.0,0.1152073732718894
1.0,0.11534025374855825
1.0,0.11547344110854503
1.0,0.11560693641618497
1.0,0.11574074074074074
1.0,0.11587485515643106
1.0,0.11600928074245939
1.0,0.11614401858304298
1.0,0.11627906976744186
1.0,0.11641443538998836
1.0,0.11655011655011654
1.0,0.11668611435239207
1.0,0.11682242990654206
1.0,0.11695906432748537
1.0,0.117096018735363
1.0,0.11723329425556858
1.0,0.11737089201877934
1.0,0.11750881316098707
1.0,0.11764705882352941
1.0,0.11778563015312132
1.0,0.1179245283018868
1.0,0.1180637544273908
1.0,0.1182033096926714
1.0,0.11834319526627218
1.0,0.11848341232227488
1.0,0.11862396204033215
1.0,0.1187648456057007
1.0,0.11890606420927467
1.0,0.11904761904761904
1.0,0.11918951132300358
1.0,0.11933174224343675
1.0,0.11947431302270012
1.0,0.11961722488038277
1.0,0.11976047904191617
1.0,0.11990407673860912
1.0,0.12004801920768307
1.0,0.1201923076923077
1.0,0.12033694344163658
1.0,0.12048192771084337
1.0,0.12062726176115803
1.0,0.12077294685990338
1.0,0.12091898428053205
1.0,0.12106537530266344
1.0,0.12121212121212122
1.0,0.12135922330097088
1.0,0.12150668286755771
1.0,0.12165450121654502
1.0,0.1218026796589525
1.0,0.12195121951219512
1.0,0.1221001221001221
1.0,0.12224938875305623
1.0,0.12239902080783353
1.0,0.12254901960784313
1.0,0.12269938650306748
1.0,0.12285012285012285
1.0,0.12300123001230012
1.0,0.12315270935960591
1.0,0.12330456226880394
1.0,0.12345679012345678
1.0,0.12360939431396786
1.0,0.12376237623762376
1.0,0.12391573729863693
1.0,0.12406947890818859
1.0,0.12422360248447205
1.0,0.12437810945273632
1.0,0.12453300124533001
1.0,0.12468827930174564
1.0,0.12484394506866417
1.0,0.125
1.0,0.1251564455569462
1.0,0.12531328320802004
1.0,0.12547051442910917
1.0,0.12562814070351758
1.0,0.12578616352201258
1.0,0.12594458438287154
1.0,0.12610340479192939
1.0,0.12626262626262627
1.0,0.1264222503160556
1.0,0.12658227848101267
1.0,0.1267427122940431
1.0,0.12690355329949238
1.0,0.12706480304955528
1.0,0.1272264631043257
1.0,0.12738853503184713
1.0,0.12755102040816327
1.0,0.1277139208173691
1.0,0.1278772378516624
1.0,0.12804097311139565
1.0,0.1282051282051282
0.99,0.12708600770218229
0.99,0.12724935732647816
0.99,0.1274131274131274
0.99,0.12757731958762886
0.99,0.12774193548387097
0.99,0.12790697674418605
0.99,0.12807244501940493
0.99,0.12823834196891193
0.99,0.12840466926070038
0.99,0.12857142857142856
0.99,0.12873862158647595
0.99,0.12890625
0.99,0.1290743155149935
0.99,0.12924281984334204
0.99,0.12941176470588237
0.99,0.12958115183246074
0.99,0.12975098296199214
0.99,0.12992125984251968
0.99,0.13009198423127463
0.99,0.13026315789473683
0.99,0.13043478260869565
0.99,0.13060686015831136
0.99,0.130779392338177
0.99,0.13095238095238096
0.99,0.13112582781456952
0.99,0.1312997347480106
0.99,0.13147410358565736
0.99,0.13164893617021275
0.99,0.1318242343541944
0.99,0.132
0.99,0.1321762349799733
0.99,0.1323529411764706
0.99,0.13253012048192772
0.99,0.13270777479892762
0.99,0.13288590604026845
0.99,0.13306451612903225
0.99,0.13324360699865412
0.99,0.1334231805929919
0.99,0.13360323886639677
0.99,0.13378378378378378
0.99,0.13396481732070364
0.99,0.13414634146341464
0.99,0.13432835820895522
0.99,0.13451086956521738
0.99,0.1346938775510204
0.99,0.13487738419618528
0.99,0.13506139154160982
0.99,0.13524590163934427
0.99,0.1354309165526676
0.99,0.13561643835616438
0.99,0.13580246913580246
0.99,0.13598901098901098
0.99,0.1361760660247593
0.99,0.13636363636363635
0.99,0.13655172413793104
0.99,0.13674033149171272
0.99,0.13692946058091288
0.99,0.1371191135734072
0.99,0.13730929264909847
0.99,0.1375
0.99,0.1376912378303199
0.99,0.13788300835654596
0.99,0.13807531380753138
0.99,0.138268156424581
0.99,0.13846153846153847
0.99,0.13865546218487396
0.99,0.1388499298737728
0.99,0.13904494382022473
0.99,0.13924050632911392
0.99,0.13943661971830987
0.99,0.13963328631875882
0.99,0.13983050847457626
0.99,0.14002828854314003
0.99,0.14022662889518414
0.99,0.14042553191489363
0.99,0.140625
0.99,0.14082503556187767
0.99,0.14102564102564102
0.99,0.14122681883024252
0.99,0.14142857142857143
0.99,0.14163090128755365
0.99,0.14183381088825214
0.99,0.14203730272596843
0.99,0.14224137931034483
0.99,0.14244604316546763
0.99,0.14265129682997119
0.99,0.14285714285714285
0.99,0.1430635838150289
0.99,0.14327062228654125
0.99,0.14347826086956522
0.99,0.14368650217706821
0.99,0.1438953488372093
0.99,0.14410480349344978
0.99,0.14431486880466474
0.99,0.14452554744525548
0.99,0.14473684210526316
0.99,0.14494875549048317
0.99,0.14516129032258066
0.99,0.14537444933920704
0.99,0.14558823529411766
0.99,0.14580265095729014
0.99,0.14601769911504425
0.99,0.14623338257016247
0.99,0.14644970414201183
0.99,0.14666666666666667
0.99,0.14688427299703263
0.99,0.14710252600297177
0.99,0.14732142857142858
0.99,0.14754098360655737
0.99,0.14776119402985075
0.99,0.14798206278026907
0.99,0.14820359281437126
0.99,0.14842578710644677
0.99,0.14864864864864866
0.99,0.14887218045112782
0.99,0.14909638554216867
0.99,0.1493212669683258
0.99,0.14954682779456194
0.99,0.14977307110438728
0.99,0.15
0.99,0.15022761760242792
0.99,0.15045592705167174
0.99,0.1506849315068493
0.99,0.15091463414634146
0.99,0.15114503816793892
0.99,0.15137614678899083
0.99,0.15160796324655437
0.99,0.15184049079754602
0.99,0.15207373271889402
0.99,0.1523076923076923
0.99,0.15254237288135594
0.99,0.1527777777777778
0.99,0.15301391035548687
0.99,0.15325077399380804
0.99,0.15348837209302327
0.99,0.15372670807453417
0.99,0.15396578538102643
0.99,0.1542056074766355
0.99,0.1544461778471139
0.99,0.1546875
0.99,0.15492957746478872
0.99,0.15517241379310345
0.99,0.1554160125588697
0.99,0.15566037735849056
0.99,0.15590551181102363
0.99,0.15615141955835962
0.99,0.15639810426540285
0.99,0.15664556962025317
0.99,0.15689381933438987
0.99,0.15714285714285714
0.99,0.1573926868044515
0.99,0.15764331210191082
0.99,0.15789473684210525
0.99,0.15814696485623003
0.99,0.1584
0.99,0.15865384615384615
0.99,0.15890850722311398
0.99,0.15916398713826366
0.99,0.15942028985507245
0.99,0.1596774193548387
0.99,0.15993537964458804
0.99,0.16019417475728157
0.99,0.16045380875202594
0.99,0.16071428571428573
0.99,0.16097560975609757
0.99,0.16123778501628663
0.99,0.16150081566068517
0.99,0.16176470588235295
0.99,0.16202945990180032
0.99,0.16229508196721312
0.99,0.1625615763546798
0.99,0.16282894736842105
0.99,0.1630971993410214
0.99,0.16336633663366337
0.99,0.16363636363636364
0.99,0.16390728476821192
0.99,0.16417910447761194
0.99,0.1644518272425249
0.99,0.16472545757071547
0.99,0.165
0.99,0.1652754590984975
0.99,0.16555183946488294
0.99,0.1658291457286432
0.99,0.16610738255033558
0.99,0.16638655462184873
0.99,0.16666666666666666
0.99,0.16694772344013492
0.99,0.16722972972972974
0.99,0.16751269035532995
0.99,0.16779661016949152
0.99,0.16808149405772496
0.99,0.1683673469387755
0.99,0.1686541737649063
0.99,0.1689419795221843
0.99,0.16923076923076924
0.99,0.1695205479452055
0.99,0.16981132075471697
0.99,0.17010309278350516
0.99,0.1703958691910499
0.99,0.1706896551724138
0.99,0.17098445595854922
0.99,0.17128027681660898
0.99,0.17157712305025996
0.99,0.171875
0.99,0.17217391304347826
0.99,0.17247386759581881
0.99,0.17277486910994763
0.99,0.17307692307692307
0.99,0.1733800350262697
0.99,0.1736842105263158
0.99,0.17398945518453426
0.99,0.1742957746478873
0.99,0.1746031746031746
0.99,0.17491166077738515
0.99,0.1752212389380531
0.99,0.17553191489361702
0.99,0.17584369449378331
0.99,0.17615658362989323
0.99,0.17647058823529413
0.99,0.1767857142857143
0.99,0.1771019677996422
0.99,0.1774193548387097
0.99,0.17773788150807898
0.99,0.17805755395683454
0.99,0.1783783783783784
0.98,0.17689530685920576
0.98,0.17721518987341772
0.98,0.17753623188405798
0.98,0.17785843920145192
